source_url,local_path,asset_filename,platform,page_url,product_name,product_description,price,product_name_hint,product_group_key,relationship_group_id,related_image_count,related_local_paths
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/83822.jpg?v=1745546639,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83822\engagement-rings-3-stone-round\83822.jpg,83822.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-83822,Engagement Rings 3 Stone Round,Engagement Rings 3 Stone Round crafted in White gold,3343.75,Engagement Rings 3 Stone Round,engagement-rings-3-stone-round,shopify:engagement-rings-3-stone-round,4,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83540\engagement-rings-3-stone-round\83540.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-81882-1-2\engagement-rings-3-stone-round\81882.alt.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82846-1\engagement-rings-3-stone-round\82846.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82949-11-2\engagement-rings-3-stone-round\82949.jpg
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/82846.jpg?v=1745546008,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82846-1\engagement-rings-3-stone-round\82846.jpg,82846.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-82846-1,Engagement Rings 3 Stone Round,Engagement Rings 3 Stone Round crafted in 14kt White gold featuring lab grown diamonds.,3343.75,Engagement Rings 3 Stone Round,engagement-rings-3-stone-round,shopify:engagement-rings-3-stone-round,4,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83540\engagement-rings-3-stone-round\83540.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-81882-1-2\engagement-rings-3-stone-round\81882.alt.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83822\engagement-rings-3-stone-round\83822.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82949-11-2\engagement-rings-3-stone-round\82949.jpg
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/83369.jpg?v=1745544068,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83369-b\trilogy-diamond-rin-set-in-white-gold\83369.jpg,83369.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-83369-b,Trilogy Diamond Rin Set In White Gold,Engagement Rings 3 Stone Round crafted in White gold,3343.75,Trilogy Diamond Rin Set In White Gold,trilogy-diamond-rin-set-in-white-gold,shopify:trilogy-diamond-rin-set-in-white-gold,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/82949.jpg?v=1745544048,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82949-11-2\engagement-rings-3-stone-round\82949.jpg,82949.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-82949-11-2,Engagement Rings 3 Stone Round,Engagement Rings 3 Stone Round crafted in White gold with lab grown or natural diamonds,3343.75,Engagement Rings 3 Stone Round,engagement-rings-3-stone-round,shopify:engagement-rings-3-stone-round,4,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83540\engagement-rings-3-stone-round\83540.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-81882-1-2\engagement-rings-3-stone-round\81882.alt.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-83822\engagement-rings-3-stone-round\83822.jpg | C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-82846-1\engagement-rings-3-stone-round\82846.jpg
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/84277.jpg?v=1745544016,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-84277\trilogy-with-split-diamond-shank-set-in-18ct-white-gold-engagement-rings\84277.jpg,84277.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-84277,Trilogy with Split Diamond Shank set in 18ct White Gold Engagement Rings,Trilogy with Split Diamond Shank set in 18ct White Gold Engagement Rings,3343.75,Trilogy with Split Diamond Shank set in 18ct White Gold Engagement Rings,trilogy-with-split-diamond-shank-set-in-18ct-white-gold-engagement-rings,shopify:trilogy-with-split-diamond-shank-set-in-18ct-white-gold-engagement-rings,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/81984.jpg?v=1745544011,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-round-81984-b\round-lab-grown-diamonds-trilogy-set-in-white-gold-engagement-rings\81984.jpg,81984.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-round-81984-b,Round Lab Grown Diamonds Trilogy set in White Gold Engagement Rings,Round Lab Grown Diamonds Trilogy set in White Gold Engagement Rings,3343.75,Round Lab Grown Diamonds Trilogy set in White Gold Engagement Rings,round-lab-grown-diamonds-trilogy-set-in-white-gold-engagement-rings,shopify:round-lab-grown-diamonds-trilogy-set-in-white-gold-engagement-rings,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/82638.alt.jpg?v=1745547170,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-princess-82638-b\round-princess-trilogy-engagement-rings-set-in-yellow-gold\82638.alt.jpg,82638.alt.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-princess-82638-b,Round Princess Trilogy Engagement Rings Set in Yellow Gold,Engagement Rings 3 Stone Princess crafted in 14kt Yellow gold featuring lab grown diamonds.,3343.75,Round Princess Trilogy Engagement Rings Set in Yellow Gold,round-princess-trilogy-engagement-rings-set-in-yellow-gold,shopify:round-princess-trilogy-engagement-rings-set-in-yellow-gold,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/83439.jpg?v=1745546340,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-oval-83439-4x3\engagement-rings-3-stone-oval\83439.jpg,83439.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-oval-83439-4x3,Engagement Rings 3 Stone Oval,Engagement Rings 3 Stone Oval crafted in 14kt White gold featuring lab grown diamonds.,3343.75,Engagement Rings 3 Stone Oval,engagement-rings-3-stone-oval,shopify:engagement-rings-3-stone-oval,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/50229-E.jpg?v=1745546237,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-3-stone-baguette-50229-e\engagement-rings-3-stone-baguette\50229-E.jpg,50229-E.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-3-stone-baguette-50229-e,Engagement Rings 3 Stone Baguette,Engagement Rings 3 Stone Baguette crafted in 14kt White gold featuring lab grown diamonds.,3343.75,Engagement Rings 3 Stone Baguette,engagement-rings-3-stone-baguette,shopify:engagement-rings-3-stone-baguette,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/51168-E.alt.jpg?v=1745547130,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-rings-51168-e\round-solitaire-lab-grown-diamond-set-in-yellow-gold-engagement-ring\51168-E.alt.jpg,51168-E.alt.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-rings-51168-e,Round Solitaire Lab Grown Diamond set in Yellow Gold Engagement Ring,Round Solitaire Lab Grown Diamond set in Yellow Gold Engagement Ring,3343.75,Round Solitaire Lab Grown Diamond set in Yellow Gold Engagement Ring,round-solitaire-lab-grown-diamond-set-in-yellow-gold-engagement-ring,shopify:round-solitaire-lab-grown-diamond-set-in-yellow-gold-engagement-ring,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/85290.jpg?v=1745547163,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-with-twisted-shank-85290\round-center-diamond-with-twisted-shank-engagement-ring-set-in-platinum\85290.jpg,85290.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-ring-with-twisted-shank-85290,Round Center Diamond With Twisted Shank Engagement Ring set in Platinum,Round Center Diamond With Twisted Shank Engagement Ring set in Platinum,3343.75,Round Center Diamond With Twisted Shank Engagement Ring set in Platinum,round-center-diamond-with-twisted-shank-engagement-ring-set-in-platinum,shopify:round-center-diamond-with-twisted-shank-engagement-ring-set-in-platinum,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/51159-E.jpg?v=1745547125,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-round-center-51159-e-11-2\round-lab-grown-diamond-solitaire-set-in-platinum-engagement-ring\51159-E.jpg,51159-E.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-ring-round-center-51159-e-11-2,Round Lab Grown Diamond Solitaire set in Platinum Engagement Ring,Round Lab Grown Diamond Solitaire set in Platinum Engagement Ring,3343.75,Round Lab Grown Diamond Solitaire set in Platinum Engagement Ring,round-lab-grown-diamond-solitaire-set-in-platinum-engagement-ring,shopify:round-lab-grown-diamond-solitaire-set-in-platinum-engagement-ring,0,
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/85255.alt.jpg?v=1745546760,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-round-center-85255-1\engagement-ring-round-center\85255.alt.jpg,85255.alt.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-ring-round-center-85255-1,Engagement Ring Round Center,Engagement Ring Round Center crafted in 14kt Yellow gold featuring lab grown diamonds.,3343.75,Engagement Ring Round Center,engagement-ring-round-center,shopify:engagement-ring-round-center,1,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-round-center-85255-1-2\engagement-ring-round-center\85255.jpg
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/85255.jpg?v=1745544088,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-round-center-85255-1-2\engagement-ring-round-center\85255.jpg,85255.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-ring-round-center-85255-1-2,Engagement Ring Round Center,Engagement Ring Round Center crafted in White gold,3343.75,Engagement Ring Round Center,engagement-ring-round-center,shopify:engagement-ring-round-center,1,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-round-center-85255-1\engagement-ring-round-center\85255.alt.jpg
https://cdn.shopify.com/s/files/1/0647/9495/1722/files/51158-E.alt.jpg?v=1745544076,C:\Users\Lil Steez-E\Pictures\product-crawler\shopify_downloads\engagement-rings-1\engagement-ring-princess-cut-center-51158-e-7\engagement-ring-princess-cut-center\51158-E.alt.jpg,51158-E.alt.jpg,shopify,https://zermattdiamonds.co.za/products/engagement-ring-princess-cut-center-51158-e-7,Engagement Ring Princess Cut Center,Engagement Ring Princess Cut Center crafted in 18kt Yellow gold with lab grown and natural diamonds,3343.75,Engagement Ring Princess Cut Center,engagement-ring-princess-cut-center,shopify:engagement-ring-princess-cut-center,0,
